"ID","Name","NumGenes","CorrectedPvalue","Multifunctionality","GeneMemberDiff"
"GO:0019226","transmission of nerve impulse",53,0.01,0.818,"ANK3, CACNA1G, CACNA1H, CACNA1I, CACNG2, CACNG3, CACNG4, CACNG8, CHRM5, CHRNA1, CLCN1, CLDN19, CNTNAP2, DMRT3, DRD5, FKBP1B, GPR88, GRIK2, JAM3, KCNA2, KCND2, KCNMB2, MAG, MYH14, NFASC, NRCAM, NTRK2, NTRK3, OTOA, P2RX1, P2RX3, PAFAH1B1, S1PR1, SCN11A, SCN1A, SCN1B, SCN2A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SPTBN4"
"GO:0042136","neurotransmitter biosynthetic process",43,0.01,0.864,"ABAT, ACHE, AGXT, AGXT2, AKT1, ALDH9A1, CHAT, CYP1B1, DAGLA, DAGLB, DBH, DDAH2, DDC, DPYD, GAD1, GAD2, HDC, MOXD1, MOXD2P, NOS1, NOS2, NOS3, PAH, PRG3, RORA, SHMT1, SLC1A3, SLC44A4, SLC5A7, SLC6A3, SLC6A4, SLC7A2, TH, TPH1, TPH2, UPB1"
"GO:0050919","negative chemotaxis",43,0.01,0.785,"EFNA5, FLRT2, ITGAV, LGR6, LRTM1, LRTM2, NRG1, NRG3, NRP2, NTN1, PDGFA, PLXNA4, ROBO1, SEMA3A, SEMA3B, SEMA3C, SEMA3D, SEMA3E, SEMA3F, SEMA3G, SEMA4A, SEMA4B, SEMA4C, SEMA4D, SEMA4F, SEMA4G, SEMA6A, SEMA6B, SEMA6C, SEMA6D, SEMA7A, SLIT1, SLIT2, SLIT3, UNC5C, WNT5A"
"GO:0050982","detection of mechanical stimulus",43,0.01,0.788,"ANO3, ASIC2, ASIC3, BACE1, CACNB3, CAV3, CHRNA10, CHRNA9, COL11A1, CSRP3, CXCL12, FYN, HPN, HTR2A, ITGA2, JUP, KCNK4, LHFPL5, NTRK1, PDZD7, PIEZO1, PIEZO2, PKD1, PKD1L1, PKD1L2, PKD2, PKD2L1, PKD2L2, SCN1A, SERPINE2, TCAP, TMC1, TMC2, TTN"
"GO:0008306","associative learning",75,0.01,0.871,"ACTR2, ADAM2, ADCY3, AGT, APP, ASIC1, ATP1A2, B4GALT2, BRSK1, BTG2, CCK, CHRNB2, CLN8, CREB1, CRH, CTNS, DBH, DRD2, DRD3, DRD5, EIF4A3, FAM19A2, GABRA5, GRIN1, GRIN2A, HIF1A, HMGCR, HRH1, HRH2, KRAS, LGMN, LRRN4, MAP1A, MEIS2, MTOR, NDRG4, NETO1, NEUROD2, NF1, NPTN, NPTX2, NRGN, OPRL1, PDE1B, PPP1R1B, RELN, RGS14, RIC8A, RIN1, SHANK1, SLC7A11, SNAP25, SYNGAP1, SYNPO, TANC1, TBR1, TNR, UCN"
"GO:0061337","cardiac conduction",90,0.01,0.972,"ABCC9, AKAP9, ANK2, ATP1A1, ATP1A2, ATP1A3, BIN1, CACNA1C, CACNA1D, CACNA1G, CACNA2D1, CACNA2D2, CACNA2D3, CACNA2D4, CACNB1, CACNB2, CACNB3, CACNB4, CACNG1, CACNG2, CACNG3, CACNG4, CACNG5, CACNG6, CACNG7, CACNG8, CAMK2D, CASQ2, CAV1, CTNNA3, CXADR, DSC2, FKBP1B, GJA1, HCN4, JUP, KCND2, KCND3, KCNE1, KCNE2, KCNE4, KCNH2, KCNIP1, KCNIP2, KCNIP3, KCNIP4, KCNJ12, KCNJ14, KCNJ2, KCNJ3, KCNJ5, KCNK15, KCNK3, KCNK6, KCNN2, KCNQ1, MEF2A, RYR2, SCN1B, SCN2B, SCN3B, SCN5A, SLC8A1, SLC9A1, SPTBN4, TNNI3K, YWHAE, ZMPSTE24"
"GO:0048592","eye morphogenesis",136,0.01,0.955,"ABI2, ALDH1A3, ARID1A, ATP8A2, BMP4, BMP7, C12orf57, CABP4, CDON, CEP290, COL5A1, COL5A2, COL8A1, COL8A2, CRB1, CRYGB, CTNNB1, DSCAM, EFEMP1, EPHA2, EPHB1, EPHB2, FASLG, FBN1, FBN2, FOXF2, FOXN4, FRS2, FSCN2, FZD5, GLI3, GNAT1, GNGT1, HCN1, HIF1A, HIPK1, HIPK2, IRX5, JAG1, KDM2B, LRP5, LRP6, MAN2A1, MEGF11, MEIS1, MFN2, MFRP, MYO7A, NF1, NIPBL, NKD1, NRL, NTRK2, OLFM3, PAX2, PAX6, PDE6C, PHACTR4, PITX2, PITX3, PROX1, PTF1A, PTN, PTPRM, RARB, RARG, RBP4, ROM1, RPE65, RPGRIP1, SDK1, SDK2, SIX3, SKI, SOX1, SOX8, STAT3, STRA6, TBX2, TENM3, TFAP2A, TFAP2B, TH, THY1, TRPM1, TSKU, TULP1, USH1C, VAX2, VSX1, WNT16, WNT2, WNT2B, WNT5A, WNT9A, ZEB1, ZHX2"
"GO:0048514","blood vessel morphogenesis",389,0.01,0.966,"ACKR3, ACVR1, ACVRL1, ADAM15, ADAM8, ADAMTS9, ADIPOR2, ADTRP, AKT1, AMOTL1, AMOTL2, ANG, ANGPT1, ANGPT2, ANGPT4, ANGPTL4, ANPEP, APLNR, APOB, APOE, APOLD1, ARHGAP22, ARHGAP24, B4GALT1, BCAS3, BMP4, BMPER, CALCRL, CAV1, CCBE1, CCM2, CD160, CD34, CDC42, CDH13, CDH2, CHD7, CLEC14A, COL15A1, COL18A1, COL3A1, COL4A1, COL8A1, COL8A2, CSPG4, CTNNB1, CUL7, CXCL17, CYP1B1, DAB2IP, DYSF, ECM1, EFNB2, EGF, EGFL7, EGR3, ELK3, EMC10, ENG, ENPEP, EPHA2, EPHB1, EPHB2, ESM1, ETS1, ETV2, EYA1, FAP, FBXW7, FGF18, FGF2, FGF6, FGF8, FGFR1, FGFR2, FLT1, FLT4, FMNL3, FN1, FOLR1, FOXF1, FOXH1, FOXN1, FZD5, GAB1, GNA13, GPLD1, GPR4, GPX1, GREM1, HAND2, HDAC7, HEY1, HEY2, HIF1A, HIF3A, HOXA3, HOXB3, HS6ST1, HSPG2, ITGA5, ITGAV, ITGB8, JAG1, JAM3, JMJD6, KDR, KLF5, LAMA1, LAMA5, LDLR, LEF1, LEPR, LOX, LOXL2, LRP1, LRP2, LRP5, LRP5L, MAPK14, MCAM, MED1, MEIS1, MIR1-1, MMP14, MMP19, MMP2, MMRN2, MYH9, MYLK, MYO18B, MYO1E, MYOCD, NCL, NDNF, NEDD4, NF1, NFATC4, NOS3, NOTCH1, NOTCH3, NOTCH4, NOX5, NPRL3, NR2F2, NR4A1, NRARP, NRCAM, NRP2, NTRK2, OVOL2, PARVA, PAXIP1, PDCD10, PDCD6, PDCL3, PDGFA, PDGFRA, PDGFRB, PGF, PIK3CA, PIK3CB, PIK3CG, PIK3R3, PKD2, PKNOX1, PLCD1, PLXDC1, PLXND1, POFUT1, PRKCA, PRKD1, PRKD2, PROK1, PROX1, PRRX1, PTGS2, PTK2, PTK2B, PTPRB, QKI, RAMP3, RAPGEF3, RASA1, RASIP1, RBPJ, RHOJ, RNF213, ROBO1, ROBO4, RORA, RSPO3, S1PR1, SCG2, SEMA3E, SEMA4A, SEMA5A, SERPINE1, SERPINF2, SETD2, SFRP2, SGCD, SH2D2A, SHB, SHH, SIRT1, SIX1, SLC12A6, SLIT2, SMAD7, SOX4, SRPK2, STRA6, TAL1, TBX1, TBX2, TBX20, TBX4, TBX5, TDGF1, TFAP2B, TGFB1, TGFB2, TGFBI, TGFBR3, THSD7A, THY1, TIE1, TIPARP, TMEM100, TNFAIP2, TNFSF12, TNNI3, UNC5B, VASH1, VAV2, VAV3, VEGFC, VEZF1, WNT11, WNT7A, WNT7B, WT1, XBP1, YAP1, ZFPM2, ZMIZ1"
"GO:1903305","regulation of regulated secretory pathway",158,0.01,0.981,"ABR, ADCY1, ADORA2A, ADRA1A, AP1G1, APBA1, APBA2, ATP2A2, BACE1, BAIAP3, BCR, CACNA1D, CACNA1G, CACNA1H, CACNA1I, CACNB2, CCR2, CD177, CD300A, CD84, CHRM2, CHRNA6, CHRNB2, CHRNB3, CNR1, CPLX1, CPLX2, CPLX3, DGKI, DNM1L, DOC2A, DOC2B, DRD2, DTNBP1, FCER1G, FCGR2B, FER, FES, FGR, FOXF1, GAB2, GIPC1, GIT1, GNAI2, GRIK5, GRIN3A, GSK3B, HLA-F, HTR1B, HTR2A, HYAL3, IL4R, ITGAM, ITGB2, KCNB1, LAMP1, LGALS9, LRRK2, LYN, NAPA, NAPB, NCS1, NLGN1, NOTCH1, P2RX1, PFN2, PPFIA2, PRAM1, PRKCB, PRKCG, PTAFR, RAB15, RAB27A, RAB5A, RAC2, RAP1A, REST, RIMS1, RIMS3, RIMS4, RPH3AL, SCAMP5, SEPT5, SNX6, SPHK2, STX1A, STX1B, STXBP1, STXBP2, STXBP3, STXBP5L, SYT1, SYT10, SYT12, SYT13, SYT15, SYT17, SYT2, SYT3, SYT4, SYT5, SYT6, SYT7, SYT9, TRIM9, TRPV6, UNC13B, VAMP8, WNT7A, ZP3"
"GO:0017158","regulation of calcium ion-dependent exocytosis",110,0.01,0.971,"ADCY1, ADORA2A, ADRA1A, APBA1, APBA2, ATP2A2, BACE1, BAIAP3, CACNA1D, CACNA1G, CACNA1H, CACNA1I, CACNB2, CHRM2, CHRNA6, CHRNB2, CHRNB3, CNR1, CPLX1, CPLX2, CPLX3, DGKI, DNM1L, DOC2A, DOC2B, DRD2, DTNBP1, GIPC1, GIT1, GNAI2, GRIK5, GRIN3A, GSK3B, HTR1B, HTR2A, HYAL3, KCNB1, LRRK2, NAPA, NAPB, NCS1, NLGN1, NOTCH1, P2RX1, PFN2, PPFIA2, PRKCB, PRKCG, RAB5A, RAP1A, REST, RIMS1, RIMS3, RIMS4, RPH3AL, SCAMP5, SEPT5, STX1A, STX1B, STXBP1, STXBP3, STXBP5L, SYT1, SYT10, SYT12, SYT13, SYT15, SYT17, SYT2, SYT3, SYT4, SYT5, SYT6, SYT7, SYT9, TRIM9, TRPV6, UNC13B, WNT7A, ZP3"
"GO:0015800","acidic amino acid transport",46,0.01,0.833,"APBA1, CLN8, CPLX1, GIPC1, GJA1, GLS, GRM2, KCNJ10, LRRC8D, LRRC8E, NF1, NTRK2, NTSR1, PPFIA1, PPFIA2, PPFIA3, PPFIA4, RIMS1, SLC17A7, SLC1A1, SLC1A2, SLC1A3, SLC1A6, SLC1A7, SLC25A12, SLC25A13, SLC25A18, SLC38A2, SLC38A7, SLC6A1, SLC7A11, SNAP25, STX1A, STXBP1, SYT1, TRPV1, UNC13B"
"GO:0030239","myofibril assembly",59,0.01,0.819,"ACTC1, ACTG1, ACTN2, ANKRD1, CAPN3, CAPN9, CASQ1, CASQ2, CFLAR, CSRP1, CSRP3, FHOD3, LDB3, LMOD1, LMOD3, MEF2A, MYH11, MYH3, MYH6, MYL2, MYLK3, MYOM2, MYOM3, MYOZ1, MYOZ2, MYPN, NEB, NEBL, NRAP, OBSCN, OBSL1, PDGFRA, PDGFRB, PGM5, PRKAR1A, PROX1, SIX4, SYNPO2L, TCAP, TMOD1, TMOD2, TMOD4, TNNT1, TNNT2, TNNT3, TPM1, TTN"
"GO:0048048","embryonic eye morphogenesis",32,0.01,0.843,"ALDH1A3, ARID1A, BMP7, EFEMP1, FBN1, FBN2, FOXF2, FRS2, FZD5, HIPK1, HIPK2, KDM2B, LRP6, PAX2, PAX6, PHACTR4, PROX1, RARB, RARG, SIX3, STRA6, TBX2, TFAP2A, TH, VAX2, WNT16, WNT5A, ZEB1"
"GO:0051693","actin filament capping",32,0.01,0.579,"ADD1, ADD2, ADD3, AVIL, CAPG, CAPZA1, CAPZA2, CAPZA3, CAPZB, DMTN, EPS8, GSN, LMOD1, LMOD3, RDX, SCIN, SPTA1, SPTB, SPTBN1, SPTBN2, SPTBN4, SPTBN5, TMOD1, TMOD2, TMOD4, TRIOBP, VIL1, VILL"
"GO:0003184","pulmonary valve morphogenesis",15,0.01,0.817,"BMP4, HEY1, HEY2, HEYL, JAG1, NFATC1, NOS3, NOTCH1, ROBO1, ROBO2, SLIT2, SMAD6, STRA6, TBX20, TGFB2"
"GO:0007216","G protein-coupled glutamate receptor signaling pathway",15,0.01,0.524,"DAGLA, DAGLB, GRIK3, GRM1, GRM2, GRM3, GRM4, GRM5, GRM6, GRM7, GRM8, HOMER1, HOMER2, HOMER3, TRPM1"
"GO:0098810","neurotransmitter reuptake",15,0.01,0.728,"CLN8, KCNJ10, PARK7, SLC18A1, SLC18A2, SLC1A2, SLC1A7, SLC29A1, SLC29A2, SLC6A1, SLC6A11, SLC6A2, SLC6A3, SLC6A4, SNCA"
"GO:0051480","regulation of cytosolic calcium ion concentration",326,0.01,0.974,"ABL1, ABL2, ACKR2, ACKR3, ADCY5, ADCYAP1R1, ADORA1, ADRA1A, ADRA1B, ADRA1D, AGT, AGTR1, AKAP6, APLNR, ATP1A2, ATP2B1, ATP2B2, ATP2B4, AVP, AVPR1A, AVPR1B, BDKRB2, BOK, C1QTNF1, C3AR1, C5AR1, C5AR2, CACNA1C, CACNA1D, CACNA2D1, CACNB2, CACNB3, CALCA, CALCB, CALCR, CAPN3, CASQ1, CAV1, CAV3, CCL1, CCL28, CCL3, CCR2, CCR3, CCR5, CCR6, CCR8, CD19, CD36, CD38, CD52, CD55, CDH23, CHRNA10, CHRNA9, CIB2, CMKLR1, CNGB1, CNR1, CX3CR1, CXCL11, CXCL13, CXCR1, CXCR2, CXCR5, DLG4, DRD2, DRD3, EDNRB, ESR1, F2, FAM155A, FASLG, FGF2, FKBP1B, FPR1, FPR2, FPR3, FZD9, GALR1, GHRL, GIPR, GJA1, GLP1R, GNA13, GNA15, GNB1, GPR17, GPR18, GPR20, GPR35, GPR4, GPR55, GPR6, GRIA1, GRIN1, GRIN2A, GRIN2B, GRIN2D, GRM1, GRM5, GSTM2, GSTO1, HAP1, HCRTR1, HMGB1, HRC, HRH4, HTR1B, HTR2A, HTR2B, HTT, IAPP, ITGAV, ITPR1, ITPR2, ITPR3, JPH2, JPH3, JPH4, KCNK3, KNG1, LACRT, LCK, LETM1, LPAR1, LPAR3, LRP1, LRP6, MCHR1, MCOLN2, MS4A1, MYO5A, NCS1, NMU, NPSR1, NPTN, NTSR1, OPRL1, OR13F1, OXT, P2RX1, P2RX2, P2RX3, P2RX5, P2RX7, P2RY6, PDE6A, PDE6B, PDGFRA, PIK3CG, PKD1, PKD2, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PLCD1, PLCD4, PLCE1, PLCG1, PLCG2, PLCH1, PLCH2, PLCL1, PLCL2, PLCZ1, PTGDR, PTGER3, PTGFR, PTGIR, PTH1R, PTK2B, PTPRC, RAMP3, RASA3, RIC3, RYR1, RYR2, RYR3, S1PR1, S1PR4, SCGN, SLC35G1, SLC8A1, SLC8A3, SLC8B1, SMAD3, SNCA, SPPL3, SYNPO, TAC4, TACR1, TBXA2R, TGM2, THY1, TMEM38B, TMEM64, TPCN1, TPCN2, TRPC3, TRPC4, TRPC6, TRPC7, TRPM1, TRPM2, TRPV1, TRPV4, TRPV6, WNT5A, XCL1, XCR1, YWHAE"
"GO:0090276","regulation of peptide hormone secretion",196,0.01,0.976,"AACS, ABAT, ABCC8, ADCY5, ANO1, ANXA5, ARNTL, ARRB1, BAD, BAIAP3, BLK, BMP8A, BRSK2, C2CD2L, CACNA1C, CACNA1D, CACNA1E, CACNA2D2, CAPN10, CARTPT, CASR, CD38, CFTR, CHD7, CLOCK, CNR1, CPT1A, CRH, CRHBP, DOC2B, DPP4, DRD2, EFNA5, EGFR, ENSA, EPHA5, FFAR1, FFAR2, FFAR3, FGA, FGB, FGG, FKBP1B, G6PC2, GCG, GCK, GHRH, GHRHR, GHRL, GIP, GIPR, GJA1, GLP1R, GPLD1, GPR68, HADH, HIF1A, HMGCR, HNF4A, ICA1, IFNG, INHBB, INS, IRS2, ITPR1, ITPR2, ITPR3, JAGN1, KALRN, KCNB1, KCNC2, KCNG2, KCNJ11, KCNS3, KLF7, LRP1, LRP5, LRP5L, MYRIP, NADK, NKX6-1, NLGN2, NMU, NOS2, OXCT1, PASK, PAX8, PDX1, PFKFB2, PFKL, PHPT1, PLA2G6, PPARD, PPP3CB, PRKCA, PRKCE, RAP1A, RAPGEF3, RAPGEF4, RBP4, REST, RFX3, RPH3AL, SCT, SFRP1, SIDT2, SIRT3, SIRT4, SLC16A1, SLC25A4, SLC2A1, SLC30A8, SLC8B1, SNAP25, SOX4, SREBF1, STX1A, STXBP4, STXBP5L, SYBU, SYT7, SYT9, TCF7L2, TCIRG1, TFAP2B, TFR2, TIAM1, TNF, TNFSF11, TRH, UCN, UCN3, UQCC2, VSNL1"
"GO:0031646","positive regulation of neurological system process",62,0.01,0.881,"ABAT, BAIAP2, CACNB3, CARTPT, CCK, CHRNA7, CHRNB4, CST7, CUX2, DLG4, GRIN1, HGF, IGSF11, IGSF9B, ITGA2, ITGAX, MAG, MTOR, NCMAP, NETO1, NLGN1, NLGN2, NMU, NRXN1, NTSR1, OPRL1, P2RX3, PARD3, PRKCZ, PTAFR, PTK2B, RELN, RIMS1, RNF10, S100B, SHANK1, SHANK2, SHANK3, SLC25A12, SOX10, SSH1, STX1A, STX1B, TENM4, TNFRSF1B, TNR, UNC13B, WASF3, WNT7A"
"GO:0034330","cell junction organization",204,0.01,0.913,"ACTB, ACTG1, ACTN1, ACTN2, ACTN3, ACTN4, ANG, ANK2, APC, ARHGEF7, ARVCF, BCL2, BCR, CADM1, CADM2, CADM3, CAMSAP3, CAPZA1, CCM2, CD151, CD177, CD9, CDC42, CDH1, CDH10, CDH11, CDH13, CDH15, CDH17, CDH18, CDH19, CDH2, CDH23, CDH26, CDH3, CDH4, CDH5, CDH6, CDH7, CDH8, CDHR3, CLDN19, CLDN5, CLDN9, COL17A1, CORO2B, CSF1R, CSK, CTNNA1, CTNNB1, CTNND1, CTNND2, CTTN, CXADR, DLC1, DLG1, DLG5, ESAM, FBF1, FERMT2, FLNC, FN1, FRMPD2, FSCN1, GJA1, GJA4, GJB6, GRHL2, HDAC7, HIPK1, ITGA2, ITGA5, ITGB4, JAM3, JUP, KIFC3, LAMA3, LAMA5, LAMB3, LAMC2, LIM2, LIMS1, LIMS2, MICALL2, MPP7, MYO9A, NF2, NFASC, NLGN2, NUMB, NUMBL, PARD3, PARD6A, PARD6G, PDCD6IP, PEAK1, PIP5K1A, PIP5K1C, PKP1, PLEC, PLEKHA7, PRKCA, PRTN3, PTK2B, PTPRK, PTPRO, PVR, RASSF8, RCC2, RHOC, SDK1, SDK2, SH3BP1, SMAD3, SMAD7, SORBS1, SRC, STRN, TAOK2, TBCD, TESK2, TGFB1, TGFB2, TGFB3, THY1, TJP1, TLN1, TLN2, TNS1, TRPV4, UGT8, VCL, VMP1, WNT11, XIRP2"
"GO:1903829","positive regulation of cellular protein localization",318,0.01,0.976,"ABCA12, ABCA7, ABHD17A, ABHD17C, ABLIM3, ACSL3, AGR2, AKAP5, AKT1, AKT2, ANK3, ANXA13, AP2B1, APC, ARHGEF16, ARIH2, B3GAT3, BAD, BBC3, BCAS3, BCL2, BICD1, BID, C2CD5, CACNB3, CACNG2, CAMK1, CARD10, CASP8, CCDC88A, CCT3, CCT4, CCT5, CD247, CD81, CDC42, CDH1, CDK1, CDK5R1, CDT1, CEP250, CEP290, CHP1, CHP2, CHRM1, CLIP3, CNPY4, CNST, CROCC, CTDSPL2, CYLD, DLG1, DMAP1, DPP10, DTX3L, EDEM1, EDEM2, EGF, EGFR, EPB41, EPB41L2, EPHA2, EPHB2, ERBB4, EZR, F2, FBXW7, FCER1G, FYN, FZD5, GLI3, GLIS2, GNL3, GPSM2, GSK3B, GTSE1, GZMB, HCLS1, HDAC3, HPCA, HPS4, HRAS, HSP90AB1, HYAL2, IFNG, INS, IQGAP1, ITGAM, ITGB2, JUP, KCNB1, KCNJ11, LEPROT, LGALS3, LRP1, MAP1A, MAPK1, MAPK14, MAPK8, MAPT, MARK4, MDM2, MGAT3, MICALL2, MIEF1, MIEF2, MIR520B, MYO1C, NDC80, NECAB2, NGFR, NIPBL, NKD2, NMD3, NMT1, NPEPPS, NPM1, NPTN, NUMA1, NUP62, NUTF2, OAZ2, PAK1, PARD6A, PARK7, PCNT, PDCD10, PDZK1, PIK3R1, PIK3R2, PINK1, PLK1, PLK3, PPM1A, PPP1R13B, PPP3CC, PPP3R1, PRKCE, PRKCH, PRR5L, PSEN1, PTGS2, PTN, PTPN9, PYHIN1, RAB11A, RAB11FIP2, RAC2, RAMP3, RAPGEF3, RBM22, RDX, RER1, RHOU, RIOK2, RUFY3, SAE1, SAR1B, SEC16B, SHH, SLC35D3, SLC51B, SMAD3, SORBS1, SORL1, SPTBN1, SQSTM1, SRC, SREBF2, SSH1, STAC, STAC2, STAC3, STK11, STOM, STX3, TCF7L2, TERT, TFDP1, TFDP2, TGFB1, TM9SF4, TMEM30A, TNF, TP53, TP63, TP73, TRAPPC12, TYROBP, UBE2D3, UBE2J2, UBE2L3, UBL4B, USP36, VIL1, WNT3A, WRAP53, YWHAB, YWHAE, YWHAG, YWHAQ, ZFAND1, ZIC1"
"GO:0008037","cell recognition",138,0.01,0.91,"ACR, ADAM2, ADAM30, ALDOA, APP, ARHGAP35, B4GALT1, BSG, CADM1, CATSPER1, CATSPER4, CATSPERB, CATSPERD, CATSPERG, CCT3, CCT4, CCT5, CD209, CD226, CD36, CD5, CD6, CD81, CD9, CDK5R1, CLEC4M, CLGN, CNR1, CNTN2, CNTN4, CNTNAP2, COLEC12, CORO1A, CRTAC1, CRTAM, CSGALNACT1, DLG1, DOCK2, DOCK8, DSCAM, DSCAML1, EFNB3, EPHB1, EPHB2, FCN1, FCN2, FETUB, GAP43, HVCN1, IGLL1, IGLL5, IGSF9, IZUMO1, JMJD6, KCNU1, LAMA5, MEGF10, MEGF8, MYPN, NCAM2, NCK2, NCR3, NDN, NEXN, NPTN, NRCAM, NTM, OPCML, PALLD, PCDH12, PCDHA7, PCDHB6, PEAR1, ROBO1, ROBO2, ROBO3, ROBO4, SCARB1, SEMA3A, SEMA5A, SPA17, SPACA3, SPESP1, ST6GALNAC6, TEX101, TNFRSF21, TNN, TUB, TULP1, UBAP2L, VDAC2, VSTM2L, ZAN, ZP1, ZP3, ZP4, ZPBP, ZPBP2"
"GO:1905144","response to acetylcholine",28,0.01,0.747,"AGRN, ATP2B4, CDK5R1, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, CHRNA3, CHRNA7, CHRNB2, CRKL, GNA11, GNA15, GNAI2, GNAQ, GNB1, HRH3, HRH4, LY6G6D, LY6H, OPRM1, PLCB1, RGS10, RGS8"
"GO:1905145","cellular response to acetylcholine",28,0.01,0.747,"AGRN, ATP2B4, CDK5R1, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, CHRNA3, CHRNA7, CHRNB2, CRKL, GNA11, GNA15, GNAI2, GNAQ, GNB1, HRH3, HRH4, LY6G6D, LY6H, OPRM1, PLCB1, RGS10, RGS8"
"GO:0030111","regulation of Wnt signaling pathway",349,0.01,0.919,"ABL1, AES, ALPK2, AMER2, AMER3, AMFR, ANKRD6, APC, APC2, APCDD1, APCDD1L, APOE, APP, ARNTL, AXIN1, AXIN2, BARX1, BICC1, C12orf43, CAV1, CBFB, CBY1, CBY3, CCNY, CDH2, CDH3, CDK14, CMAHP, COL1A1, CSNK1A1, CSNK1A1L, CSNK1D, CSNK1E, CSNK1G2, CSNK2A1, CTHRC1, CTNNB1, CTNNBIP1, CTNND1, CTNND2, CYLD, DAAM2, DAB2IP, DACT2, DACT3, DCDC2, DEPDC1B, DISC1, DIXDC1, DKK2, DKK3, DRAXIN, DVL2, DVL3, EGF, EGFR, ESR1, FAM53B, FGFR2, FOLR1, FOXL1, FOXO1, FRAT1, FRZB, FZD6, FZD9, GID8, GLI1, GLI3, GNAQ, GPC5, GPRC5B, GREM1, GSK3B, HECW1, HIC1, IGFBP2, IGFBP6, INVS, JADE1, JRK, JUP, KANK1, KREMEN1, LATS1, LATS2, LEF1, LGR4, LGR6, LIMD1, LRP1, LRP6, LRRK1, LRRK2, MAD2L2, MAPK14, MAPK8IP1, MAPK8IP2, MCC, MDFI, MDFIC, MESP1, MIR1-1, MIR665, MLLT3, NFATC1, NFATC4, NKD1, NKD2, NLE1, NOTCH1, NOTUM, NPHP4, NRARP, NXN, PFDN5, PIN1, PLEKHA4, PPM1A, PPM1N, PPP1CA, PPP2R1A, PRDM15, PSEN1, PSMA1, PSMA2, PSMA3, PSMA4, PSMA8, PSMB10, PSMB11, PSMB6, PSMB7, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMD1, PSMD2, PSMD4, PSMD6, PSMD8, PSME1, PSME2, PSME3, PSMF1, PTK7, PTPRO, PTPRU, RAPGEF1, RBMS3, RBPJ, RBX1, RNF213, RNF220, RNF43, ROR2, RSPO1, RSPO3, RUVBL1, SALL1, SCEL, SDHAF2, SEMA5A, SENP2, SFRP1, SFRP2, SFRP4, SHH, SHISA2, SHISA6, SIX3, SKI, SMAD3, SMARCA4, SOST, SOSTDC1, SOX10, SOX2, SOX4, SOX7, SPERT, SPIN1, SRC, STK11, STK3, SULF1, SULF2, TAX1BP3, TBX18, TCF7L1, TCF7L2, TERT, TIAM1, TLE1, TLE2, TLE3, TLE6, TMEM198, TMEM237, TMEM64, TNKS, TNN, TRABD2B, TSC2, TSKU, UBAC2, USP47, USP8, VANGL2, WIF1, WLS, WNK1, WNK2, WNT11, WNT3A, WNT5A, WNT5B, WWOX, WWTR1, YAP1, ZEB2, ZNRF3, ZRANB1"
"GO:0051899","membrane depolarization",49,0.01,0.841,"ABL1, ADORA2A, ANK2, ATP1A2, BEST2, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNA1G, CACNA1H, CACNA1I, CACNA2D1, CACNB2, CACNB3, CACNB4, CACNG2, CACNG4, CAV1, CHRNA6, CHRNB2, HCN2, HCN4, KCNH2, KCNJ2, P2RX7, PARK7, PRKCZ, SCN11A, SCN1A, SCN1B, SCN2A, SCN2B, SCN3B, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC8A1"
"GO:0051149","positive regulation of muscle cell differentiation",95,0.01,0.99,"ABL1, AKAP6, ARRB2, BCL2, BMP4, BOC, CAMK1, CAPN2, CAV3, CCL8, CD53, CDC42, CDH15, CDH2, CDON, CTNNA1, CTNNA2, CTNNB1, DDX39B, EFNB2, EHD1, EHD2, ENG, FAM129B, FLOT1, FLT3LG, GDF15, GREM1, IGF1, IL4R, KAT2A, LMOD3, MAML1, MAPK11, MAPK14, MEF2A, MESP1, MIR1-1, MIR125B1, MIR133A2, MIR204, MMP14, MTOR, MYF5, MYF6, MYLK3, MYOCD, MYOD1, MYOG, NFATC2, NRG1, OLFM2, PIN1, PROX1, RBM24, RBM4, RBPJ, SCGB3A1, SHH, SHOX2, SIRT1, SMARCD3, SMYD1, SPAG9, TARBP2, TBX1, TCF3, TGFB1, WNT3A"
